Nb,Input,Output
851100,1613679,572850
851000,1614779,573239
850900,1615807,573634
850800,1616817,574025
850700,1617873,574412
850600,1618948,574820
850500,1619970,575200
850400,1621075,575632
850300,1622167,576027
850200,1623223,576410
850100,1624352,576802
850000,1625416,577181
849900,1626517,577572
849800,1627578,577983
849700,1628647,578375
849600,1629746,578786
849500,1630787,579152
849400,1631890,579572
849300,1632938,579962
849200,1633958,580329
849100,1635083,580753
849000,1636201,581131
848900,1637249,581498
848800,1638308,581892
848700,1639376,582288
848600,1640472,582689
848500,1641499,583080
848400,1642595,583492
848300,1643665,583893
848200,1644782,584324
848100,1645799,584698
848000,1646873,585106
847900,1647975,585498
847800,1649053,585882
847700,1650146,586300
847600,1651235,586691
847500,1652329,587076
847400,1653419,587477
847300,1654476,587878
847200,1655544,588281
847100,1656602,588660
847000,1657724,589056
846900,1658804,589459
846800,1659857,589853
846700,1660870,590259
846600,1661952,590647
846500,1663045,591051
846400,1664080,591419
846300,1665095,591806
846200,1666128,592207
846100,1667163,592609
846000,1668266,593008
845900,1669335,593406
845800,1670358,593781
845700,1671398,594171
845600,1672504,594587
845500,1673654,594981
845400,1674715,595373
845300,1675798,595787
845200,1676887,596179
845100,1677923,596541
845000,1678977,596933
844900,1680045,597331
844800,1681083,597696
844700,1682183,598113
844600,1683242,598493
844500,1684341,598882
844400,1685426,599290
844300,1686493,599666
844200,1687563,600048
844100,1688641,600450
844000,1689777,600864
843900,1690879,601253
843800,1691971,601640
843700,1693036,602021
843600,1694085,602426
843500,1695160,602812
843400,1696227,603191
843300,1697295,603589
843200,1698364,603997
843100,1699368,604352
843000,1700459,604780
842900,1701541,605203
842800,1702610,605593
842700,1703626,605987
842600,1704698,606392
842500,1705792,606808
842400,1706826,607174
842300,1707888,607572
842200,1708969,607972
842100,1710007,608359
842000,1711096,608772
841900,1712222,609174
841800,1713287,609553
841700,1714332,609932
841600,1715369,610328
841500,1716441,610736
841400,1717461,611126
841300,1718528,611543
841200,1719610,611938
841100,1720676,612369
841000,1721740,612752
840900,1722843,613162
840800,1723950,613574
840700,1725040,613963
840600,1726091,614338
840500,1727200,614757
840400,1728286,615149
840300,1729386,615561
840200,1730400,615919
840100,1731464,616335
840000,1732514,616730
839900,1733609,617140
839800,1734711,617534
839700,1735689,617899
839600,1736776,618315
839500,1737815,618701
839400,1738873,619104
839300,1739957,619502
839200,1741043,619910
839100,1742161,620314
839000,1743247,620706
838900,1744252,621079
838800,1745331,621502
838700,1746481,621909
838600,1747604,622291
838500,1748733,622675
838400,1749763,623054
838300,1750856,623470
838200,1752023,623885
838100,1753110,624270
838000,1754169,624658
837900,1755223,625045
837800,1756297,625440
837700,1757359,625861
837600,1758493,626278
837500,1759574,626673
837400,1760667,627093
837300,1761698,627481
837200,1762765,627885
837100,1763834,628293
837000,1764951,628708
836900,1766042,629086
836800,1767140,629472
836700,1768245,629880
836600,1769315,630253
836500,1770383,630674
836400,1771462,631052
836300,1772576,631451
836200,1773637,631841
836100,1774698,632247
836000,1775732,632661
835900,1776791,633063
835800,1777850,633450
835700,1778983,633862
835600,1780057,634249
835500,1781161,634673
835400,1782259,635039
835300,1783351,635453
835200,1784421,635856
835100,1785472,636230
835000,1786579,636667
834900,1787671,637042
834800,1788736,637442
834700,1789813,637840
834600,1790862,638240
834500,1791928,638637
834400,1792940,639007
834300,1794040,639428
834200,1795124,639820
834100,1796185,640203
834000,1797244,640619
833900,1798251,641004
833800,1799313,641410
833700,1800332,641795
833600,1801423,642200
833500,1802505,642592
833400,1803567,642991
833300,1804634,643375
833200,1805744,643767
833100,1806767,644155
833000,1807830,644571
832900,1808923,644983
832800,1810040,645379
832700,1811194,645791
832600,1812291,646171
832500,1813347,646561
832400,1814428,646955
832300,1815508,647354
832200,1816589,647767
832100,1817642,648160
832000,1818700,648542
831900,1819795,648943
831800,1820813,649338
831700,1821916,649742
831600,1822979,650127
831500,1824099,650549
831400,1825143,650933
831300,1826208,651327
831200,1827264,651725
831100,1828349,652125
831000,1829430,652532
830900,1830486,652934
830800,1831545,653344
830700,1832645,653746
830600,1833724,654135
830500,1834824,654540
830400,1835918,654918
830300,1836898,655290
830200,1837955,655697
830100,1839090,656087
830000,1840193,656475
829900,1841296,656883
829800,1842345,657258
829700,1843448,657648
829600,1844473,658033
829500,1845524,658424
829400,1846611,658844
829300,1847720,659252
829200,1848756,659637
829100,1849843,660065
829000,1850875,660434
828900,1851950,660848
828800,1853009,661253
828700,1854129,661669
828600,1855232,662058
828500,1856308,662433
828400,1857381,662827
828300,1858385,663219
828200,1859458,663630
828100,1860503,664029
828000,1861605,664427
827900,1862702,664833
827800,1863786,665237
827700,1864850,665619
827600,1865941,666006
827500,1866959,666382
827400,1868055,666802
827300,1869084,667200
827200,1870169,667602
827100,1871283,667998
827000,1872400,668406
826900,1873440,668774
826800,1874458,669168
826700,1875485,669574
826600,1876530,669977
826500,1877624,670358
826400,1878737,670763
826300,1879753,671143
826200,1880824,671569
826100,1881876,671950
826000,1882994,672356
825900,1884087,672752
825800,1885171,673139
825700,1886239,673531
825600,1887319,673932
825500,1888340,674309
825400,1889391,674717
825300,1890525,675144
825200,1891599,675542
825100,1892655,675926
825000,1893705,676319
824900,1894711,676708
824800,1895753,677117
824700,1896853,677521
824600,1897940,677917
824500,1899015,678342
824400,1900125,678742
824300,1901173,679130
824200,1902211,679522
824100,1903290,679906
824000,1904394,680324
823900,1905454,680715
823800,1906501,681115
823700,1907555,681522
823600,1908598,681900
823500,1909669,682303
823400,1910753,682705
823300,1911812,683094
823200,1912897,683494
823100,1913971,683901
823000,1915065,684303
822900,1916120,684682
822800,1917165,685062
822700,1918247,685484
822600,1919337,685905
822500,1920386,686284
822400,1921455,686671
822300,1922553,687094
822200,1923657,687503
822100,1924757,687898
822000,1925779,688288
821900,1926825,688688
821800,1927842,689058
821700,1928874,689457
821600,1929966,689860
821500,1931109,690259
821400,1932201,690669
821300,1933274,691051
821200,1934354,691452
821100,1935419,691835
821000,1936527,692245
820900,1937592,692632
820800,1938652,693024
820700,1939711,693412
820600,1940797,693812
820500,1941913,694217
820400,1942952,694596
820300,1944027,695016
820200,1945059,695396
820100,1946144,695813
820000,1947226,696195
819900,1948227,696578
819800,1949310,696987
819700,1950373,697384
819600,1951449,697769
819500,1952509,698166
819400,1953561,698543
819300,1954604,698953
819200,1955638,699321
819100,1956717,699750
819000,1957746,700148
818900,1958760,700524
818800,1959832,700952
818700,1960924,701358
818600,1962035,701754
818500,1963152,702177
818400,1964222,702559
818300,1965261,702949
818200,1966337,703357
818100,1967329,703731
818000,1968381,704148
817900,1969469,704550
817800,1970570,704948
817700,1971622,705325
817600,1972726,705756
817500,1973833,706161
817400,1974921,706546
817300,1975958,706945
817200,1977026,707347
817100,1978115,707753
817000,1979259,708179
816900,1980381,708577
816800,1981469,708958
816700,1982475,709336
816600,1983551,709757
816500,1984606,710142
816400,1985710,710560
816300,1986838,710963
816200,1987855,711327
816100,1988963,711741
816000,1989997,712114
815900,1991090,712532
815800,1992113,712924
815700,1993182,713315
815600,1994254,713723
815500,1995337,714119
815400,1996406,714522
815300,1997499,714939
815200,1998532,715314
815100,1999617,715722
815000,2000703,716128
814900,2001798,716539
814800,2002852,716929
814700,2003889,717312
814600,2004955,717710
814500,2006058,718137
814400,2007085,718521
814300,2008146,718930
814200,2009221,719340
814100,2010327,719728
814000,2011373,720120
813900,2012414,720514
813800,2013523,720917
813700,2014618,721331
813600,2015712,721733
813500,2016772,722107
813400,2017871,722525
813300,2018895,722923
813200,2019918,723317
813100,2020967,723732
813000,2022017,724144
812900,2023062,724551
812800,2024155,724958
812700,2025282,725363
812600,2026379,725772
812500,2027420,726153
812400,2028512,726566
812300,2029580,726953
812200,2030674,727353
812100,2031663,727721
812000,2032675,728112
811900,2033825,728538
811800,2034878,728920
811700,2035949,729317
811600,2037084,729751
811500,2038160,730127
811400,2039285,730522
811300,2040389,730930
811200,2041452,731306
811100,2042502,731684
811000,2043551,732077
810900,2044641,732486
810800,2045710,732884
810700,2046754,733278
810600,2047829,733705
810500,2048921,734113
810400,2049981,734506
810300,2051051,734919
810200,2052116,735314
810100,2053229,735732
810000,2054267,736111
809900,2055300,736513
809800,2056383,736925
809700,2057465,737320
809600,2058487,737706
809500,2059596,738141
809400,2060678,738530
809300,2061775,738936
809200,2062805,739307
809100,2063911,739741
809000,2064965,740125
808900,2066015,740548
808800,2067050,740949
808700,2068122,741347
808600,2069134,741729
808500,2070195,742137
808400,2071260,742533
808300,2072332,742927
808200,2073392,743331
808100,2074427,743711
808000,2075528,744139
807900,2076585,744539
807800,2077658,744929
807700,2078704,745329
807600,2079771,745740
807500,2080846,746143
807400,2081942,746555
807300,2082999,746951
807200,2084102,747372
807100,2085177,747760
807000,2086237,748157
806900,2087332,748562
806800,2088406,748954
806700,2089530,749365
806600,2090609,749761
806500,2091682,750152
806400,2092731,750536
806300,2093810,750941
806200,2094829,751323
806100,2095928,751720
806000,2096963,752101
805900,2097975,752507
805800,2099040,752926
805700,2100129,753336
805600,2101236,753756
805500,2102318,754160
805400,2103373,754554
805300,2104418,754958
805200,2105486,755355
805100,2106552,755772
805000,2107652,756190
804900,2108738,756587
804800,2109858,757018
804700,2111012,757432
804600,2112027,757802
804500,2113053,758190
804400,2114089,758589
804300,2115160,758982
804200,2116215,759389
804100,2117288,759784
804000,2118422,760197
803900,2119554,760597
803800,2120599,760981
803700,2121656,761366
803600,2122722,761769
803500,2123740,762176
803400,2124827,762569
803300,2125927,762981
803200,2127004,763389
803100,2128048,763750
803000,2129121,764164
802900,2130167,764547
802800,2131219,764947
802700,2132298,765357
802600,2133310,765745
802500,2134385,766146
802400,2135407,766533
802300,2136400,766909
802200,2137465,767320
802100,2138472,767711
802000,2139503,768106
801900,2140614,768522
801800,2141664,768910
801700,2142701,769321
801600,2143779,769736
801500,2144826,770138
801400,2145937,770548
801300,2147029,770948
801200,2148127,771342
801100,2149211,771742
801000,2150275,772135
800900,2151373,772550
800800,2152447,772953
800700,2153537,773340
800600,2154640,773759
800500,2155742,774163
800400,2156801,774550
800300,2157884,774944
800200,2158938,775333
800100,2160021,775740
800000,2161142,776151
799900,2162220,776547
799800,2163280,776941
799700,2164307,777327
799600,2165350,777711
799500,2166402,778107
799400,2167482,778532
799300,2168526,778925
799200,2169604,779319
799100,2170653,779704
799000,2171762,780114
798900,2172845,780508
798800,2173902,780896
798700,2174929,781281
798600,2176017,781708
798500,2177079,782114
798400,2178132,782517
798300,2179160,782920
798200,2180237,783304
798100,2181324,783701
798000,2182371,784116
797900,2183442,784513
797800,2184452,784891
797700,2185468,785306
797600,2186565,785731
797500,2187626,786124
797400,2188632,786503
797300,2189669,786916
797200,2190762,787322
797100,2191859,787713
797000,2192905,788122
796900,2194026,788545
796800,2195066,788914
796700,2196059,789306
796600,2197118,789708
796500,2198176,790108
796400,2199253,790518
796300,2200368,790921
796200,2201422,791302
796100,2202478,791695
796000,2203566,792117
795900,2204662,792528
795800,2205727,792916
795700,2206816,793310
795600,2207933,793720
795500,2209034,794107
795400,2210153,794515
795300,2211220,794913
795200,2212330,795335
795100,2213411,795729
795000,2214476,796123
794900,2215531,796552
794800,2216576,796938
794700,2217611,797344
794600,2218657,797751
794500,2219762,798180
794400,2220780,798558
794300,2221857,798961
794200,2222907,799356
794100,2223991,799768
794000,2225061,800170
793900,2226147,800577
793800,2227184,800966
793700,2228272,801388
793600,2229395,801806
793500,2230483,802199
793400,2231552,802611
793300,2232631,803014
793200,2233713,803412
793100,2234777,803809
793000,2235841,804214
792900,2236931,804625
792800,2237972,805029
792700,2238999,805443
792600,2240141,805863
792500,2241230,806238
792400,2242289,806644
792300,2243341,807043
792200,2244394,807448
792100,2245389,807822
792000,2246489,808245
791900,2247585,808649
791800,2248657,809048
791700,2249749,809462
791600,2250878,809875
791500,2251971,810277
791400,2252992,810647
791300,2254068,811086
791200,2255166,811488
791100,2256241,811888
791000,2257259,812272
790900,2258271,812664
790800,2259280,813046
790700,2260331,813451
790600,2261423,813890
790500,2262476,814283
790400,2263541,814678
790300,2264607,815085
790200,2265649,815482
790100,2266711,815893
790000,2267784,816294
789900,2268792,816686
789800,2269864,817105
789700,2270926,817514
789600,2271996,817925
789500,2273101,818325
